pitcher,game_year,BFs,age
8a53fa1a29bec52b1755b87bf287b5c08a0cc4ec,2024,0,30
8a923c41a6eb11be4d5db8e3ec8e6d9fcb4b8312,2024,0,26
8aa9e1d68032a79c4081bd1a45ef0ec2a654f7d8,2024,0,30
8b847c6cb9fc841f2314908c5661b0e0cce6a354,2024,0,26
8bd7aca31aca3f9dea95888e3c5585ce9ca573f2,2024,0,38
8c17e8a7773b0425a915a91dfb424ca0db361135,2024,0,33
8c6225f4d65d2c7f53ac99f03ac9462b6ed219c2,2024,0,30
8cb0077cfb3e22ea21306da0bccccd6780395e82,2024,0,34
8d8e84cd258ba3184b3ffa45b5a15c2ba38bea51,2024,0,29
8da31282e0a614fbe7699ac443789f1109ea1de6,2024,0,33
8e279ef4dafa65d4db8b0d74ae3db9a34e513259,2024,0,29
8f91d5b0189a7625db655e9fdc00bd4f5b83f22c,2024,0,36
8fbb14aeace75af8a3660d5b9579886cde9bea53,2024,0,36
8ffc12422baf26cf276c1b0f0ad92fa8121b841a,2024,0,29
900b53b39ef087527d021088c8fa3e05025275ab,2024,0,25
90365eac1c4eedadb3fa7d296310b5655153b996,2024,0,28
906d0f1dbd1ff88dbae6d7733db157d8fa38f403,2024,0,28
90c2f6e1a2df1796abe8d2ff25e1e6004425c853,2024,0,26
90f44637ec9f3cc6c1e0b5459faa809fc9bdafc2,2024,0,24
90fc00ee8b7d39be50d43e11592d59214fbeb704,2024,0,28
911c1207c6750d3cadff20ce7f8a4bbbb8b30c1d,2024,0,34
92b39f1799425a345e062289fe6ff65945d0406d,2024,0,26
92dc6059c836b1d56350ffa0b2e5a8d40eaf2b99,2024,0,26
932fb2795268aa7e90ad05c149845626b1bd33e8,2024,0,25
938e5bb30e5800a70dc405415d8f3f58eb11580d,2024,0,28
95488e24309dc2d5f727415238c82cc138a43009,2024,0,33
9629bb0fd4ba8f090f503488e7f867404b285fb4,2024,0,35
963b6b90ab5708423da2c909b2a606e73af500b4,2024,0,33
9704d821131f5f3bf72417dd72fed844bfbf1d3f,2024,0,36
9733e83987bc6ef229981f8ffbe5cf103e5d1491,2024,0,34
9796941558f36b8aa6fb6ddac8dbf46df6266990,2024,0,31
97f7a1f1d6c0a539b27cbaf98b258ac56f901a3d,2024,0,27
988248071ac6854ec1205b5a93b3f86f2b4aa8e2,2024,0,33
990278b36b8614dcb6b7974b26da63dc286938dc,2024,0,28
9920dccea1bf96b7fd54eaf4c4da770cfa06bb11,2024,0,29
993487b7e6d00467a5ede03140d3e3945bd4184f,2024,0,26
994eaad8cdcac92c2373796cd90193ddac566c18,2024,0,27
9972967ba4d26cf7280f1b79aaae47d80db9aa82,2024,0,25
9a1d0691f34a0c9c1899f3c29af36638cc7a8af6,2024,0,30
9a844e4d2ab1c3791241f7695bc86d1cbf40cba3,2024,0,33
9b04f93db5f5a3754eb397912a06ee1eb882a3a0,2024,0,26
9b178f0ce126ca72df209de29e6b5b49236dc6a4,2024,0,29
9bb39c86000b71e3e0614e7bfd3f74806968c3ac,2024,0,26
9c64aa2f9bdc8a444259c5cd80efaaa327070c1e,2024,0,28
9c826a976313aa9c8545b056d08ddf8d8c8304b1,2024,0,26
9d1d3eb706cc040e7b2b4399ae24a0ab37d64484,2024,0,32
9d718e4ac752b0c8256347ca5fb2311ca1b29697,2024,0,26
9db9f57f1c43b97b2992487e0571c89d726e76d0,2024,0,32
9ece65ea906adac0b28480d54c8002d9c355f3ed,2024,0,27
9f0d133f5c3fe4b2ae333b8ec580143f92bd1ce3,2024,0,27
9f799103002362dacde5a3a72b725b09e269e34a,2024,0,32
9f97eba0f0f065f43f3bae1fbc442de93be9cf41,2024,0,26
a077dc4be2425cfd6d0e83f560c4c71de4544c6c,2024,0,27
a080e0fb6a8d34e09f1871e0c2440f2440620251,2024,0,29
a09a8f90196e47a60ee185a500eda371f8549b2e,2024,0,24
a0fdb43e8688b158286b5e776d98d4d3d620ed19,2024,0,27
a179f0ff3993e330461d42b82a4341dc8352ef3d,2024,0,27
a1a739abf8c2e0b800c45209bd433cc630c5cba6,2024,0,28
a1e50048cc5485d7fec29b7622cd84e8e77107f0,2024,0,25
a2492466d4a5ab3f0b605db3ce867e966f605a0d,2024,0,35
a3319fb6f26cd7f073d9dd2ee61fe7c463696a5e,2024,0,24
a344708b964f13f93354f5ef39091648e7dae405,2024,0,23
a3551f5683e9b45f415f5213c382fe055539621d,2024,0,25
a361af09cd69dec795d850448e306d7dd3fc18ad,2024,0,28
a362813a343a35045066d9f3b54337164f71bf24,2024,0,28
a3be350a00d09dd1e888270c99f348fbfa8d9fcc,2024,0,27
a3dda6df5b40dafba0394d8f3bd23ac763e14c20,2024,0,27
a452b63757e97e908baad6557a89b85f23f0357d,2024,0,30
a45fbcb3331ccf78609bc7b102f4a9c4166c99cd,2024,0,27
a4b506ad554bf35ae6d966f8997b30554e28e967,2024,0,33
a53d8bd55581f6e8a1f9eba3dd242df50dc4f9b4,2024,0,25
a541a2973b76530ae727ff9bb33cbe134af302e1,2024,0,33
a55490aeb6a1112c687c10ed27be6f6cf11efdbb,2024,0,26
a5f4979b97b2f61c5539cd206bdddf51c14e489e,2024,0,31
a7677072d50ce8758e7984df02b7c086581c7c0f,2024,0,33
a780aca9388b5a7fb1dd5e25ce58cc2a737759e7,2024,0,25
a79b259fac46581fe638ea9012ae5864f42bf657,2024,0,26
a81078aaee30c1703774a959d43e291fafd547c6,2024,0,33
a8a63f0cf7287b7c95fde6c235ba835a94ae4f42,2024,0,26
a9c11b84af53de19baf262b41382cc42f069b076,2024,0,25
aa3d79f358afbee1f5c09c94dbabe17a75f0e319,2024,0,24
aa7d8c9956e820e0687d1dd1ec6d9a2e1ccb973e,2024,0,32
aa8fc6498e64d483653ea6a5b72020a48f46863b,2024,0,32
ab0cd1b594b0a41f4764e09cdd25c6a2f552896d,2024,0,34
ab22430ffdd4b0e3c20d34f7a33d386fb734986a,2024,0,33
ab71dcf08d90060a014826727a8caf6458706627,2024,0,30
ab8194b8601c80f1023c09fd6111d5e07559af5f,2024,0,40
ac4e189eb2de21f080213b5553f642a46f8a92a4,2024,0,29
ac724d2c4f528f54694485ea13fcd9bbb0db5ed0,2024,0,28
acfafb3a527acf0793a48daf0a4776fc02688540,2024,0,32
ad3c96b12eb524da639ce2a34c52cc10121452a5,2024,0,29
ae4482e6eb66198561ebdd43c0912881ac682933,2024,0,27
ae4c097ec1b82467f39a289508fa1e2182a46e70,2024,0,29
aead3aff7037961e6558847652bbc1591f64110f,2024,0,26
afea0d1ba3b66650bcae0088ab31436472c07a6a,2024,0,26
affcfa63309486ddfeb6dbddb82201f7acad2ed3,2024,0,28
b014127dd50ee1385d129221073a9bc1efe8dcea,2024,0,32
b0391649b259ed06a0c773c854a7693e6bf98fd4,2024,0,27
b0c7da3365fbf57247eb535595037615a73dbd98,2024,0,29
b0eb10e7e18f9ab34c87a2e6468f11fb2cc16f69,2024,0,24
b135b247f1afd053b201fc7c434493408c5dcf69,2024,0,29
b15267169aa4619e07c581cc461c727318e8a37e,2024,0,26
b16b823740b268b9519845df5a6cababf87b91d2,2024,0,28
b236d0b1a773f693cafff9d629b8c7bf426ef094,2024,0,33
b2bc4643e75d271fedf8f25928173e359b9d10df,2024,0,28
b2cf06bd2f7adb8ce79bf51948c2c890be9e349f,2024,0,27
b2e83691a8e240b99ae212eea4f3481119f0f697,2024,0,28
b33a86374eb5b230a1c81bc1dd0e92dc86c87cd2,2024,0,30
b35b8887b05af2a7939eed185a0cda2eefce3be0,2024,0,30
b3639a58be5e5ba74f462b1ddb80efc8e7a70400,2024,0,29
b3ada2a440fd2cf4439c9fe385b6ae465106b5b9,2024,0,25
b44b24f15557ba72ed6c35df9e14f6b79a63f12b,2024,0,30
b457b98c999402bcaafcbc50238ebc5d85510b5f,2024,0,33
b4746581a84b0340ebf9779e23296949514bffe4,2024,0,28
b49c738a07341fb073afea180a7b892abf6e232e,2024,0,38
b4e4563c13e5eb6e44559137b584f85f510a15db,2024,0,28
b5ed9d3854296cf9fc30c5751db3581e6f44df1b,2024,0,28
b5f2346c7c507eb71507e93b9202b6c332a72386,2024,0,31
b6a6528f08a0e1f3667715817bd1b31609da0e6d,2024,0,29
b71b94d1ad8af586c66f4982ddfb84e66edb9381,2024,0,23
b79fda68e6cf4543206fe62ccec8fa72de488635,2024,0,28
b7fbeb6e14a4fbade5bce6353b1ef65a3422e6dc,2024,0,33
b81c83a7bc78b236f741178465e4491ba63a2c53,2024,0,28
b9b6310bc17b1107269935131bd8948424456a74,2024,0,26
b9d55cff57b492a19f70c8367d88048159198a06,2024,0,30
ba8daab0a27147a0029a2084f2a14d46c30d9969,2024,0,27
bacc3c84803b819304c57688dfb61c94cce8ceb7,2024,0,26
bb2a17fbac021ed509b946b71f955f48e974434f,2024,0,33
bb35e1261b014ae28854bee33749be3014abd759,2024,0,29
bbf3743b9f6eaf5926e5be5498c17a700846b063,2024,0,29
bc301574248628ab3342c10680311800d075b607,2024,0,33
bcf797f96bb77f5e3735d453c1519a251a37c1a0,2024,0,25
bcfd4fde54fafaee3f528e136b8e0c506b8f805d,2024,0,34
bcfe3b7e6b498b243aa5c5ddcb81d57e0176d976,2024,0,28
bd2d4ed904336afedf4133388d24dd3ceb8ff4f2,2024,0,33
bd92860ce8fe7bb4ef198793f18a88a2e40b0054,2024,0,26
be27b2f01fac259645482c73aa2cdedaf8a5e490,2024,0,34
be5d3f4dc7d957f41ff2c09089f5e3425ec20339,2024,0,26
be7f0ff8013f5b20f0a0506744e7111efe58dfff,2024,0,36
bef358a6e321b663a57d68088262dbcb52375fef,2024,0,37
befea4c140f097ea4ca1952db4949a66119ba917,2024,0,35
bf2a844e439cc500f36068c3de810756612bbfcf,2024,0,29
bf9d8e5bb95edd83b3afe849a93622a7de57492a,2024,0,32
bff2a57b9d1c56969f2f6fe7df797ed524158575,2024,0,27
c00e08f69e44f658e28f00e67502f80be1afebe6,2024,0,26
c03f64ce935ac1918ee28a90473d178e85f80cc8,2024,0,30
c06d6d155e6af5b58b8d4332ebed7fd290783757,2024,0,27
c093e94c4a0e11a5dc388bf65cf8f9fd3a7365a4,2024,0,29
c0c23391c0b5487f31e103dba2d61a20a4267a46,2024,0,33
c11bd26b9ee10f412dd5e37627e36619a3d8ac3f,2024,0,24
c13f95db5afb341104954184f96f12e5521956dd,2024,0,26
c142dc131919492588c31e1e803a04a4613bdcd9,2024,0,31
c15f054f57ed3ffcb6cc9c99fcca23ae286de2a7,2024,0,28
c1a687ca25c227e4ad472453df39aad813b8cd5b,2024,0,27
c1a74097ee56f5a547a20b2fafd43fb2c947c721,2024,0,32
c1e763388cced9f7919c4a32a1f69270acbdeba7,2024,0,32
c1efd3145c820257fae2347ff5675817cfb37bca,2024,0,29
c2763fb4768cc867f4db3d31c3ef970bbc178dad,2024,0,31
c2d5cd6534e07fa60be2c62f486d388ab1b4a510,2024,0,26
c33f8c516f30cfd1a8e6888835b365a1cbb31023,2024,0,25
c37ab1ab3c46e09c04d254ae19538906e4961c14,2024,0,26
c3b87b4787e7c178e8bd6f84c6006ddc94c153dc,2024,0,33
c3bfe278d53da235a6c18c9aaf50af6833e7160a,2024,0,27
c3c959721c769aebc8c295ef57242f77d7924eb8,2024,0,27
c495dc66c50e7a713782349d5c7aef0b63850a4d,2024,0,33
c4a3a37c4ce2cb23f36183ae3c605b6362b6b173,2024,0,35
c4cfbf7ccc18d0374d84bbc07f15cca8c75a392e,2024,0,32
c5b613084af8b64c8922bb2df990af914b882a07,2024,0,30
c5cdb7dc2ab3cb6e2c84e349c9f39a995dc322a8,2024,0,31
c6020d12585d4a0d7b1babd840c54f37a9159aea,2024,0,29
c622a8d5412a03285ff15c459ae6d4ae30f186cf,2024,0,30
c6392379d4895e7d324dfc39bf26c47ca8863010,2024,0,27
c6b23c492113559403b5c72b57560361548a9714,2024,0,26
c7764f04723365202062787557ef0b2013a49725,2024,0,37
c7bc0f6b0b2895c5de250976d07fae51957a2335,2024,0,28
c7cf6ba58c6e1a6c0594c39eaad6608c41f02cf2,2024,0,26
c7d8f7968457b20270b902a722e6228930883164,2024,0,28
c8705dd3e5f5bce88f756219fa637cfb240e566f,2024,0,35
c87195f443c8e3b4e92f3f0c982c6ab1c98eee92,2024,0,27
c9191caf2334c0592da386bfc6ff7fc06fce4e86,2024,0,25
c9acde47eab2f050e177d341718461ae7822a428,2024,0,24
ca70f3adc579187aaae466e747a3cd8f9f9978ab,2024,0,34
cb2fef9c6b10531d42f8c1c4505dec1f02bac32d,2024,0,32
cb8431b527d113c771bb114629f75afcd3d075c0,2024,0,25
cc1f15c9afeed7ed9f25253d1bb72978d598ce24,2024,0,30
cc226d28e016753edeaeebeade623877b5cf0596,2024,0,31
ccfb84da90116a28621de8f41a5426d5bfdfc6da,2024,0,28
cd008120919654d8408cbea3cf6b8908bf57dd02,2024,0,27
cd1bf71ebbf54e7df656e803ed25f19d3fdb16d8,2024,0,24
cd3171c51a380856b0f39077b530e4b9525f38bb,2024,0,33
cd9532b021820f7df2e01c77aa62b0b52f1f3260,2024,0,27
ce746d67556da11c57b57d89f6d7119afac28883,2024,0,29
cea64cbb740673b74e9c574d1aa21ec5460ddfc8,2024,0,27
ceb4badc662bc3e27366fb9421912e2c20a1887a,2024,0,28
cecd3c91e652f2ec5b14dc445fc26b24794871e3,2024,0,29
cf28eefee29e95adc5607c10aee2a11900cc80ad,2024,0,28
cf55b826be3f9ff5b2d5e520ee6614fef8df01f3,2024,0,27
cf844ba45063a7feb233e55f8bb750537ff7e297,2024,0,27
d07f81a56dd9e7362f7a243e018aaaf316eb7edd,2024,0,31
d0a05fabe73d4f158af331fe497cf59cc3c760e1,2024,0,36
d0b04d5560dd66f62ab0237e464de9bc15bb13a2,2024,0,34
d22cb49d1088bec45e9076cd35b6827ef7ae48d9,2024,0,27
d24840465f8719cd1dfd9cd7c56ae2a1bdfe3299,2024,0,30
d27d5888dd9e08426f09e300c54f6a8987e2764e,2024,0,24
d302140d59a9420fd399c51d19d2a8e9de5e0aa8,2024,0,25
d31a6366fe4f4554c165731f27c40a8d01f1d8c7,2024,0,22
d3798a74395f1e574c0d0ced6a641de62d493cc4,2024,0,33
d39e88861bf64ff7cc26749b2205a727f01d1b01,2024,0,28
d3aa820c2ca2a65f108cbb8d0ddfef1085812772,2024,0,29
d3e3a0082587b69525d0a4abec172725765d21b2,2024,0,28
d455ef7c2485c9556dd0bc916e833870a50cd1f9,2024,0,30
d4ff01fbe86049d693f73ddae1860204e899a153,2024,0,22
d50277d1d42b13622de20f0b0ad645e3581fb382,2024,0,24
d5a0ea56e1b97dc5309dca082b5ef032dc58bedb,2024,0,26
d5a4b3c049b9174581cb64c46d1b4bb0ab9fcadd,2024,0,34
d636652206acb1f885b4b81be07fb45c1a2cd856,2024,0,27
d641d1b02f8a66839731d74f4427059d6a8a81c1,2024,0,31
d6ea7ec203add98262fecc6989c0dd54da23e7be,2024,0,31
d76343ee3f53822094953cf05d53c45e7ffa2a30,2024,0,32
d7e45de0c719e476d9974304b7b7bbcace8ed4f7,2024,0,32
d81b103a1486d0343984f7670a770148ffcbabb2,2024,0,29
d84dfc1a33954285d578b48ac753fd3eb70dc3f9,2024,0,27
d853e7096c3c748b5722a0843ee6cbebc4b412ad,2024,0,29
d87ce4b011fa79fc87be77cb2eca6219e6a22f7e,2024,0,28
d8eec2327f738402960cf28b44c1221b8ddc188b,2024,0,34
d99f033e9e448415fdf637209773beb68db918d4,2024,0,30
d9ab39eaa698be235d8023114a8476aaa7f45278,2024,0,33
d9b6cf8788d13cd8238f4ab94b07fbd08b177231,2024,0,26
da0e4f7e3e161ad3ab224d18237c1184d368bb12,2024,0,29
da2331420ceeaeed96ab885543ca5a4c6cb97958,2024,0,26
da5ce67803a8039d079ca666c6885e8ea01a2a75,2024,0,28
daa3aaa2e8a74038f063a7271f8f5313a3ffa549,2024,0,39
db540e374d305a17c5181aeae0ef0e6ba8f7460f,2024,0,28
dbe56adcdc76a74b0cfc490e4ab7a6a4f51d9afd,2024,0,27
dbec40c73b2ab9555d7c2166920b92ffc21baa5a,2024,0,29
dbf508e6a2984148d1b7391d29bbfbb421f3180b,2024,0,25
dc4721a955b712ffc546f09eea70c45c125058fd,2024,0,28
dc4970a9a7f6b1b1be7074780fa94764676d5fff,2024,0,25
dccadfc94c7f794204ab2e615714265c4e33f704,2024,0,23
dcfc771f6b918ea321fc4743b486f5fbbd113d75,2024,0,37
dd39392221f0834743b9b6a1945438a800f44e55,2024,0,27
dd6c9bdedfa4c202e82a5c8f13beec54e8a883c9,2024,0,25
ddbdd3d3646ed154da0f3553575f5f7d7284e748,2024,0,26
ddcda75b13b030d7554c22a953aa0741e3d3a81b,2024,0,33
de9b8ea5dea7ece62ee2ccf8e7b7a43cef8498a0,2024,0,27
dea574fc9c495459f425c25b4589b7c3f9853b8f,2024,0,27
deba05f1475df7572c009fcd78352607e0261e02,2024,0,28
df51dbc2d285f73658455573ee71736905de5db2,2024,0,35
e00e77dbba2cb730b923a4150824f5bd936b71de,2024,0,30
e0ee227336f73412a96ff1d381bddaf231b53298,2024,0,30
e12390392b3fc667467cadbc21ed707006f13fc1,2024,0,26
e1d0ff41eedf571c7e0a52982e0fd88814002f6d,2024,0,24
e26d45301db142fa6d638d8107b4eb80f9cd9fb5,2024,0,29
e313884702372122329dde96a3f85ad2ce2c6c59,2024,0,30
e3218f4c7025fc51b38f6c3bdad3712407852229,2024,0,30
e3989cde4aae81ad0947a04c78b1b945fc910b72,2024,0,32
e3efac74bcdb9764bb40c4007c5f87333d35a402,2024,0,29
e4252419cae20a16d2962beb0474177843fe85ab,2024,0,27
e454b2ae6c5ebd0104d475bbed201ab719e519cc,2024,0,25
e48f9c8c2739837fda3d42ea3e3e58598d40c47b,2024,0,31
e4ba6c019866c79d03d1e1be7e49acc9453ccf99,2024,0,30
e4e969721d39cddfa579b1f806b6e8435da1f655,2024,0,27
e51d89ee0934f89daa4e710d6d058e50cf6d6a82,2024,0,30
e526486e637178a026eaf3cdd285d74da19c468c,2024,0,29
e57904c30bfe03048492a981b4f5b86199959460,2024,0,27
e58da69636d4d6cdf9113a3b88022bd96db78054,2024,0,26
e5cfadde577a818d031b0b8cc1ea654e64d31a4a,2024,0,32
e5ecc53c67a6119e2f40a7d01fa715dbbffdf1a3,2024,0,29
e77b26e0dbf26eaf941a853cfe18e276fa06dec6,2024,0,29
e7b8de9174d5cf5d700783514cad512469c212d3,2024,0,28
e91127a8554c36d7bc1e6a9d5a9ecfe96b285216,2024,0,30
e9c4609ba199db1543d4f04d801f6f79eaa999d5,2024,0,26
e9f85b702620d55fde91b5f609a8dcac6d543564,2024,0,24
eb2459ce78a533085155bd79769938d2e04d2447,2024,0,34
eb4b63a3ca0b803a2d6d392476960e3e55031de4,2024,0,26
ebe735616b1781f94137c67c7d304d4d46b3bf23,2024,0,29
ecd0883f549069d5a9ad09ec65c336a640ce44af,2024,0,27
ed3e44cf8825bd6bd8e245ae32296bff5984aa48,2024,0,29
ed84950a812aeacbea957a14cbb4164f485921b5,2024,0,32
edcdf6c249486f992de4eab95e4ec8edd8a3d291,2024,0,27
ee5927049edebefed034b5678fbb60678d8ad93c,2024,0,27
efe6534cd7ff125e43c44de73d496166fc80a20a,2024,0,28
f006b67e6b2b2c811baf7a5e69c36e002ce02adc,2024,0,26
f07b41156ca170c7f046cea60fc322c650989a1e,2024,0,30
f0db9beb2663252618d3de83802ba0916fd10345,2024,0,29
f1423a5128293dcef8634ed1b0255d5ca6ec49b7,2024,0,36
f155ce65b367666db95f0c9b1c27ebe0605bf6c4,2024,0,24
f169028423937dadc0c6fc19ee3867f181e518fb,2024,0,30
f191a50c001c115aab10e7990f715eb2dda9ea8b,2024,0,25
f1e457b5b5865dd7bbcbe0a933632dec59c0f61c,2024,0,25
f2309dfcf90a974cdeb152b2de025aba3c76df17,2024,0,30
f2456960a50139c4374f31e3865451c637644728,2024,0,34
f2e2aeca7021a1f15c51eae499bd483fad713eaa,2024,0,26
f32823328db49137389a1d19d0fcfdf8ff3186d0,2024,0,27
f4376d857342ed8e25960235e8b2dc6185aca904,2024,0,33
f45a343c921f20987a7a87953beea851509405aa,2024,0,29
f4ff0cf8f05cd41bad7f6f734c518f2404c7725a,2024,0,28
f53eda7392de8ab6de38e9bca9b8aad894320ab9,2024,0,31
f56d7b028b79e76037ca74a83641cacb1fac02ba,2024,0,37
f61d04de319259ced1f7ad9071c8a46052f3c6bf,2024,0,28
f65d6d417a0f0e29d63de0e0b55479aa193419f7,2024,0,34
f675b57f29ae4fbd1bb925856f608dc46c4ffca7,2024,0,27
f6a7de4f155d53a6d4bdcb1c22b94f37b8edf5c1,2024,0,26
f6aa4ab730d02f7295d3c4182ad191b5f92da4c1,2024,0,34
f7002117ef96e50fc22b0404cd72b5e495b3ac4d,2024,0,33
f8b0239fce27c1311c3b48af9405ddf5abbe8de9,2024,0,30
f8f1873903bbc7192c61739437c768d39b5bbf50,2024,0,27
f91d55f27ef319a0939c62926cc821d10fbc0845,2024,0,25
fa53216f8212cb607a6129cb4ebc0b668a680b8f,2024,0,32
fb00d0f62df7e9b3b2a12745896515f4f1fe27f2,2024,0,30
fb700ef074fe19c9c4328e120dd91c7b03c044cc,2024,0,27
fba7d820b64daa672b0cce3b4898c6664aebc8e2,2024,0,28
fce5b0d7bb7b7bf983f18c1cab18d5e96f6ff024,2024,0,35
fd196d255a75d336afcb350c92545843d7ba9757,2024,0,27
fdc8ed4157388a37b3cd5128343e4b5e22b41282,2024,0,33
fddbf98f72e3a7fed3608a6508e0535ae466c430,2024,0,34
fe13b1b0ff9b8a5fbba957c84c808e78024873c2,2024,0,29
ff3b7d21e60c24b6e926e3ffc3fbeb78cc9e4057,2024,0,25
ffa57541bf6d7030fdf7206f4aa0141a2c918647,2024,0,33
